nwp_globalirrad,nwp_directirrad,nwp_temperature,nwp_humidity,nwp_windspeed,nwp_winddirection,nwp_pressure,lmd_totalirrad,lmd_diffuseirrad,lmd_temperature,lmd_pressure,lmd_winddirection,lmd_windspeed,power,label
0.0,0.0,-2.51,36.81,2.67,287.73,1019.76,0,0,-3.5,1020.200012,340,0.0,0.0,0
0.0,0.0,-2.37,37.34,2.75,285.63,1019.59,0,0,-3.7,1020.0,163,0.0,0.0,0
0.0,0.0,-2.17,37.73,2.85,286.88,1019.68,0,0,-3.3,1020.0,166,0.0,0.0,0
0.0,0.0,-1.86,37.76,2.87,291.44,1019.58,0,0,-3.5,1020.0,181,0.0,0.0,0
0.0,0.0,-1.48,37.46,2.8,296.17,1019.43,0,0,-3.2,1020.0,186,0.0,0.0,0
0.0,0.0,-1.14,37.15,2.76,297.46,1019.33,0,0,-3.3,1019.700012,217,0.0,0.0,0
0.0,0.0,-0.89,37.01,2.87,294.18,1019.23,0,0,-3.6,1019.5,265,0.0,0.0,0
0.0,0.0,-0.74,37.14,3.14,286.17,1019.18,0,0,-3.5,1019.400024,291,0.0,0.0,0
0.0,0.0,-0.73,37.61,3.53,278.5,1019.08,0,0,-3.8,1019.400024,250,0.3,0.0,0
0.0,0.0,-0.82,38.23,3.9,273.8,1018.81,0,0,-5.2,1019.400024,271,0.0,0.0,0
0.0,0.0,-0.88,38.66,4.14,272.5,1018.65,0,0,-5.4,1019.299988,238,0.4,0.0,0
0.0,0.0,-0.89,38.79,4.26,272.07,1018.54,0,0,-5.4,1019.200012,266,0.0,0.0,0
0.0,0.0,-0.87,38.79,4.34,271.96,1018.31,0,0,-6.0,1019.200012,162,0.0,0.0,0
0.0,0.0,-0.89,38.89,4.43,272.06,1018.05,0,0,-5.7,1019.299988,255,0.4,0.0,0
0.0,0.0,-0.9,39.0,4.58,272.32,1017.89,0,0,-5.4,1019.5,57,0.0,0.0,0
0.0,0.0,-0.82,38.87,4.74,273.67,1017.79,0,0,-4.5,1019.400024,133,0.0,0.0,0
0.0,0.0,-0.69,38.55,4.83,274.88,1017.81,0,0,-3.8,1019.200012,174,0.0,0.0,0
0.0,0.0,-0.57,38.28,4.85,275.15,1017.76,0,0,-3.9,1019.200012,163,0.0,0.0,0
0.0,0.0,-0.46,38.09,4.85,275.12,1017.67,0,0,-3.7,1019.200012,174,0.4,0.0,0
0.0,0.0,-0.34,37.87,4.84,275.19,1017.7,0,0,-2.9,1019.099976,186,1.3,0.0,0
0.0,0.0,-0.23,37.72,4.79,275.23,1017.78,0,0,-2.6,1019.099976,216,0.8,0.0,0
0.0,0.0,-0.16,37.69,4.67,275.15,1017.88,0,0,-2.6,1019.0,184,1.1,0.0,0
0.0,0.0,-0.1,37.68,4.5,274.51,1017.95,0,0,-2.6,1019.099976,166,0.0,0.0,0
15.74,7.99,0.09,37.28,4.26,273.74,1017.98,9,6,-1.9,1019.099976,177,0.9,0.035156,0
41.94,27.17,0.45,36.45,3.95,272.92,1017.99,28,18,-2.2,1019.099976,172,0.0,0.105469,0
86.51,64.26,1.03,35.14,3.59,271.46,1017.93,58,37,-2.1,1018.900024,142,0.9,0.228516,0
117.39,91.4,1.57,34.08,3.25,269.72,1017.87,95,59,-2.3,1018.799988,139,1.5,0.39375,0
163.62,133.18,2.26,32.75,2.97,267.04,1017.84,137,83,-2.4,1018.900024,129,1.3,0.590625,0
193.78,160.94,2.8,31.8,2.75,262.29,1017.81,180,110,-1.4,1018.900024,159,0.1,0.8296870000000001,0
237.38,201.51,3.43,30.87,2.63,254.42,1017.82,221,135,-0.3,1018.700012,237,0.0,1.103906,0
265.04,227.47,4.14,29.8,2.84,247.87,1017.8,262,159,0.9,1018.700012,41,1.2,1.286719,0
304.02,264.27,4.72,28.32,3.38,250.09,1017.75,303,182,1.2,1018.700012,114,1.8,1.4765620000000002,0
328.11,287.12,4.91,27.73,3.86,247.8,1017.66,349,209,2.0,1018.400024,142,1.6,1.655859,0
361.12,318.53,5.05,27.42,4.09,245.92,1017.64,378,226,3.0,1018.299988,166,0.6,1.7929689999999998,0
380.91,337.42,5.24,27.17,4.17,242.72,1017.66,417,250,3.6,1018.0,149,1.3,1.975781,0
407.07,362.43,5.51,26.61,4.26,245.02,1017.67,446,270,4.7,1017.900024,93,0.1,2.109375,0
422.06,376.78,5.77,25.89,4.43,251.57,1017.66,475,289,5.7,1017.700012,130,1.2,2.235937,0
440.69,394.64,6.09,25.33,4.59,256.88,1017.63,512,315,6.5,1017.200012,145,0.5,2.436328,0
450.47,404.04,6.45,24.83,4.64,262.11,1017.61,532,332,8.7,1016.599976,254,0.2,2.569922,0
461.11,414.26,6.81,24.24,4.63,268.86,1017.6,549,346,8.5,1016.299988,247,2.1,2.636719,0
465.48,418.47,7.12,23.58,4.6,276.04,1017.58,556,354,8.7,1016.099976,291,1.8,2.7,0
467.97,420.84,7.35,23.03,4.52,282.54,1017.54,569,399,9.1,1015.900024,346,1.7,2.714062,0
466.89,419.81,7.54,22.61,4.4,287.86,1017.5,556,413,9.3,1015.5,349,3.2,2.657812,0
461.21,414.35,7.7,22.21,4.28,292.34,1017.27,557,360,9.5,1015.200012,280,1.9,2.576953,0
454.72,408.13,7.83,21.88,4.16,296.76,1016.93,533,339,9.7,1015.0,329,1.5,2.485547,0
440.95,394.92,7.94,21.61,4.06,302.32,1016.63,515,324,9.9,1014.700012,335,1.9,2.292187,0
429.13,383.58,8.04,21.37,3.92,309.15,1016.41,495,304,10.1,1014.400024,37,0.1,2.2289060000000003,0
407.55,362.92,8.16,21.23,3.7,316.93,1016.26,501,300,10.6,1013.900024,55,1.4,2.207813,0
390.69,346.79,8.3,21.04,3.41,325.07,1016.18,486,281,10.5,1013.700012,325,0.8,2.028516,0
361.86,319.26,8.46,20.93,3.09,333.26,1016.12,462,255,10.7,1013.599976,351,1.0,1.901953,0
340.4,298.82,8.61,20.81,2.78,342.11,1016.09,439,233,10.7,1013.5,322,1.9,1.740234,0
305.06,265.28,8.75,20.62,2.49,351.28,1016.06,409,214,10.7,1013.599976,317,0.6,1.624219,0
279.56,241.17,8.86,20.3,2.27,0.33,1016.01,346,173,10.6,1013.799988,353,0.3,1.3359379999999998,0
238.7,202.77,8.91,19.89,2.15,7.97,1015.99,291,142,10.7,1013.799988,34,1.3,1.086328,0
209.96,175.96,8.96,19.6,2.09,11.58,1016.06,238,114,10.8,1013.900024,126,0.0,0.871875,0
165.07,134.52,8.92,20.04,1.98,11.43,1016.43,187,88,11.5,1014.0,191,0.0,0.689062,0
134.34,106.58,8.63,21.46,1.89,7.49,1016.88,136,64,11.6,1013.900024,295,0.0,0.460547,0
87.98,65.51,8.24,21.65,1.92,1.73,1017.15,88,41,10.7,1014.099976,259,0.4,0.288281,0
57.81,39.94,7.86,22.02,1.94,356.38,1017.25,44,21,9.8,1014.299988,70,0.3,0.14765599999999998,0
16.94,8.76,7.36,22.46,1.94,350.25,1017.3,13,7,9.0,1014.400024,78,1.3,0.042188,0
0.0,0.0,6.85,23.02,2.02,342.61,1017.35,0,0,8.7,1014.700012,82,0.6,0.0,0
0.0,0.0,6.34,23.74,2.19,335.07,1017.43,0,0,8.3,1014.900024,83,0.0,0.0,0
0.0,0.0,5.84,24.52,2.39,330.3,1017.52,0,0,7.2,1015.099976,267,0.5,0.0,0
0.0,0.0,5.36,25.32,2.57,327.84,1017.62,0,0,5.3,1015.599976,211,1.0,0.0,0
0.0,0.0,4.89,26.23,2.72,326.57,1017.71,0,0,3.7,1016.0,228,0.0,0.0,0
0.0,0.0,4.36,27.33,2.88,327.23,1017.82,0,0,5.6,1016.299988,146,0.3,0.0,0
0.0,0.0,3.81,28.61,3.06,329.09,1017.91,0,0,4.2,1016.400024,204,0.7,0.0,0
0.0,0.0,3.32,29.94,3.25,329.61,1017.9,0,0,3.7,1016.599976,236,0.0,0.0,0
0.0,0.0,2.93,31.3,3.52,328.64,1017.89,0,0,3.2,1016.900024,102,0.2,0.0,0
0.0,0.0,2.59,32.63,3.81,327.19,1017.98,0,0,3.3,1017.400024,248,0.8,0.0,0
0.0,0.0,2.26,33.83,4.03,323.81,1018.2,0,0,2.5,1017.599976,146,0.5,0.0,0
0.0,0.0,1.92,34.98,4.16,317.4,1018.47,0,0,3.1,1017.799988,310,0.0,0.0,0
0.0,0.0,1.53,36.3,4.27,307.29,1018.71,0,0,2.8,1018.0,297,0.0,0.0,0
0.0,0.0,1.11,37.87,4.34,296.64,1018.96,0,0,2.6,1018.099976,325,1.1,0.0,0
0.0,0.0,0.81,39.27,4.29,291.19,1019.19,0,0,1.9,1018.299988,293,1.5,0.0,0
0.0,0.0,0.61,40.46,4.14,291.26,1019.38,0,0,1.5,1018.5,294,1.5,0.0,0
0.0,0.0,0.42,41.75,4.06,294.82,1019.55,0,0,2.2,1018.700012,295,1.0,0.0,0
0.0,0.0,0.11,43.58,4.1,299.16,1019.71,0,0,0.9,1018.900024,233,0.9,0.0,0
0.0,0.0,-0.22,45.75,4.18,302.24,1019.81,0,0,0.0,1018.900024,259,0.0,0.0,0
0.0,0.0,-0.54,47.96,4.25,303.12,1019.76,0,0,0.5,1019.0,222,0.0,0.0,0
0.0,0.0,-0.78,49.87,4.29,302.5,1019.73,0,0,2.2,1019.099976,7,0.7,0.0,0
0.0,0.0,-0.97,51.38,4.33,301.8,1019.73,0,0,3.1,1019.0,118,0.0,0.0,0
0.0,0.0,-1.09,52.33,4.39,301.6,1019.72,0,0,1.8,1019.099976,218,0.0,0.0,0
0.0,0.0,-1.16,52.7,4.47,302.36,1019.72,0,0,3.0,1019.0,289,1.3,0.0,0
0.0,0.0,-1.19,52.58,4.57,304.01,1019.72,0,0,2.2,1019.0,288,1.1,0.0,0
0.0,0.0,-1.2,52.2,4.7,305.85,1019.74,0,0,2.2,1019.0,9,0.0,0.0,0
0.0,0.0,-1.23,51.8,4.83,307.11,1019.79,0,0,3.3,1019.0,3,0.0,0.0,0
0.0,0.0,-1.29,51.56,4.95,307.65,1019.86,0,0,2.7,1018.799988,291,0.0,0.0,0
0.0,0.0,-2.1,46.48,3.86,298.58,1019.71,0,0,1.5,1018.799988,186,0.4,0.0,0
0.0,0.0,-2.14,47.29,4.21,290.32,1019.77,0,0,1.5,1019.0,172,0.0,0.0,0
0.0,0.0,-1.88,47.1,4.38,293.51,1019.78,0,0,0.8,1019.0,97,0.0,0.0,0
0.0,0.0,-1.65,46.7,4.4,298.62,1019.57,0,0,0.7,1019.0,163,0.0,0.0,0
0.0,0.0,-1.67,47.05,4.43,303.97,1019.45,1,0,0.5,1018.799988,172,0.0,0.0,0
0.0,0.0,-1.79,47.64,4.43,308.99,1019.29,0,0,0.7,1018.900024,228,0.0,0.0,0
0.0,0.0,-1.93,48.2,4.29,310.55,1019.25,0,0,0.0,1019.0,172,0.0,0.0,0
0.0,0.0,-2.11,48.91,4.04,309.86,1019.29,0,0,0.1,1019.200012,233,0.0,0.0,0
0.0,0.0,-2.31,49.74,3.81,308.25,1019.28,0,0,0.0,1019.0,337,1.2,0.0,0
0.0,0.0,-2.53,50.66,3.63,306.04,1019.25,0,0,0.2,1019.099976,216,1.0,0.0,0
0.0,0.0,-2.7,51.48,3.49,302.56,1019.36,0,0,-1.0,1019.400024,214,0.5,0.0,0
0.0,0.0,-2.82,52.08,3.39,299.45,1019.44,0,0,-0.2,1019.5,163,0.0,0.0,0
0.0,0.0,-2.81,52.17,3.31,296.86,1019.67,0,0,-0.7,1019.5,163,0.0,0.0,0
0.0,0.0,-2.64,51.51,3.22,294.36,1019.67,0,0,-0.5,1019.5,180,0.3,0.0,0
0.0,0.0,-2.43,50.66,3.11,292.5,1019.62,1,0,-0.7,1019.599976,28,0.0,0.0,0
0.0,0.0,-2.18,49.59,2.99,290.31,1019.82,0,0,-1.1,1019.5,197,0.0,0.0,0
0.0,0.0,-1.95,48.56,2.91,288.06,1019.97,1,0,-1.2,1019.5,239,0.0,0.0,0
0.0,0.0,-1.75,47.52,2.86,284.78,1019.92,0,0,-0.8,1019.599976,118,0.0,0.0,0
0.0,0.0,-1.56,46.37,2.88,280.75,1019.82,0,0,-1.0,1019.5,129,0.0,0.0,0
0.0,0.0,-1.38,45.17,3.0,276.02,1019.75,1,0,0.4,1019.299988,23,0.0,0.0,0
0.0,0.0,-1.21,43.89,3.19,272.59,1019.68,0,0,0.0,1019.200012,273,0.0,0.0,0
0.0,0.0,-1.02,42.47,3.37,270.5,1019.55,1,0,-1.7,1019.299988,229,0.5,0.0,0
0.0,0.0,-0.8,40.91,3.46,268.98,1019.5,1,0,-2.0,1019.5,239,0.0,0.0,0
0.0,0.0,-0.56,39.38,3.46,267.96,1019.47,0,0,-2.1,1019.700012,241,0.0,0.0,0
0.0,0.0,-0.34,38.02,3.37,266.84,1019.44,1,0,-2.5,1019.900024,256,0.0,0.0,0
0.0,0.0,-0.16,36.95,3.24,265.07,1019.44,0,0,-2.9,1020.099976,261,0.3,0.0,0
0.0,0.0,-0.04,36.24,3.1,261.36,1019.43,0,0,-2.1,1020.200012,264,0.0,0.0,0
0.0,0.0,-0.02,35.92,3.05,255.76,1019.52,0,0,-1.6,1020.299988,261,0.0,0.0,0
0.0,0.0,-0.09,36.03,3.11,249.24,1019.73,0,0,-0.7,1020.5,253,0.0,0.0,0
0.0,0.0,-0.28,36.56,3.3,243.64,1019.92,0,0,-1.1,1020.5,294,0.4,0.0,0
0.0,0.0,-0.53,37.35,3.58,239.33,1020.11,1,0,-1.2,1020.599976,253,0.0,0.0,0
14.9,7.48,-0.67,37.9,3.81,236.29,1020.2,15,9,-0.6,1020.700012,245,0.5,0.042188,0
41.25,26.71,-0.55,37.73,3.94,234.36,1020.25,43,28,-0.7,1020.799988,225,0.0,0.130078,0
86.26,64.12,0.02,36.37,4.05,233.01,1020.27,85,53,0.0,1020.900024,337,0.0,0.274219,0
117.46,91.53,0.47,35.48,4.14,230.99,1020.2,138,85,1.2,1020.799988,39,0.0,0.548437,0
164.18,133.77,1.09,34.26,4.18,229.23,1020.16,194,118,1.9,1020.400024,322,0.6,0.815625,0
194.66,161.81,1.86,32.77,4.23,229.19,1020.17,236,143,2.7,1020.400024,287,0.8,1.023047,0
238.71,202.8,2.85,30.85,4.37,230.47,1020.16,289,174,3.4,1020.400024,283,1.1,1.283203,0
266.67,229.05,3.87,28.78,4.79,232.68,1020.11,361,219,4.4,1020.299988,282,0.9,1.648828,0
306.04,266.22,4.56,26.81,5.44,238.71,1020.0,303,186,5.6,1020.200012,279,1.1,1.455469,0
330.33,289.27,4.69,26.11,5.9,246.29,1019.87,335,203,6.3,1020.200012,291,1.0,1.63125,0
363.65,320.97,4.78,26.26,5.93,252.16,1019.81,287,181,6.9,1020.200012,280,1.9,1.539844,0
383.64,340.06,4.86,26.55,5.74,256.9,1019.75,348,223,7.3,1020.0,223,0.7,1.873828,0
410.16,365.41,4.92,26.78,5.54,259.76,1019.69,285,225,7.2,1019.900024,211,1.2,1.919531,0
425.41,380.02,5.06,26.88,5.42,260.54,1019.63,193,125,7.1,1019.599976,224,1.2,1.033594,0
444.36,398.2,5.27,26.86,5.36,265.48,1019.58,195,120,6.8,1019.5,206,1.8,1.153125,0
454.35,407.79,5.49,26.62,5.26,271.06,1019.51,257,165,7.0,1019.299988,219,2.0,1.627734,0
465.37,418.4,5.78,26.08,5.11,273.9,1019.47,229,152,7.3,1019.0,238,2.7,1.473047,0
470.0,422.84,6.13,25.36,4.97,273.9,1019.43,250,165,7.5,1018.799988,243,1.0,1.469531,0
472.76,425.5,6.54,24.57,4.95,272.59,1019.36,276,181,7.8,1018.700012,200,1.7,1.546875,0
471.8,424.58,6.97,23.68,4.98,272.15,1019.35,531,386,8.4,1018.099976,213,2.8,2.738672,0
466.22,419.22,7.42,22.67,4.99,272.29,1019.21,721,463,8.9,1017.799988,247,2.0,3.427734,0
459.76,413.02,7.83,21.61,4.98,272.18,1018.88,231,144,9.0,1017.400024,248,1.7,1.089844,0
445.97,399.78,8.19,20.62,4.97,272.02,1018.54,580,366,9.4,1017.099976,294,1.1,2.11289,0
434.1,388.41,8.48,19.92,4.92,271.6,1018.26,565,349,9.9,1016.700012,290,0.9,2.464453,0
412.42,367.63,8.73,19.67,4.75,270.04,1018.03,549,330,9.9,1016.299988,280,2.7,2.327344,0
395.48,351.42,8.96,19.5,4.46,267.55,1017.86,544,314,10.0,1016.0,292,3.3,2.2605470000000003,0
366.49,323.74,9.15,19.32,4.12,264.67,1017.71,508,281,10.3,1015.900024,299,1.9,1.989844,0
344.88,303.16,9.3,19.09,3.79,261.59,1017.55,470,248,10.4,1015.799988,254,2.2,1.7824220000000002,0
309.24,269.32,9.42,19.05,3.41,257.43,1017.39,423,215,10.4,1015.700012,204,3.1,1.610156,0
283.47,244.95,9.52,19.05,2.98,251.41,1017.22,379,187,10.1,1015.599976,177,3.4,1.413281,0
242.11,206.03,9.55,19.11,2.54,240.65,1017.07,344,164,10.0,1015.5,175,2.8,1.2375,0
212.97,178.82,9.58,19.23,2.11,223.96,1016.96,303,140,9.7,1015.400024,180,2.0,1.040625,0
167.55,136.85,9.57,20.73,1.83,202.62,1017.07,243,111,9.4,1015.400024,167,0.0,0.8085939999999999,0
136.55,108.64,9.28,21.8,1.83,189.42,1017.28,191,87,9.0,1015.400024,180,2.8,0.555469,0
89.79,67.14,8.93,22.05,1.92,179.7,1017.33,126,54,8.8,1015.5,179,1.3,0.344531,0
59.29,41.23,8.56,22.44,1.95,172.09,1017.25,68,28,8.3,1015.5,177,2.0,0.175781,0
17.85,9.4,8.07,22.89,2.05,168.94,1017.13,21,9,7.5,1015.700012,172,1.9,0.035156,0
0.0,0.0,7.48,23.6,2.31,169.93,1017.03,2,0,7.3,1015.799988,162,0.1,0.0,0
0.0,0.0,6.88,24.44,2.65,171.56,1016.95,0,0,7.0,1015.799988,154,0.6,0.0,0
0.0,0.0,6.27,25.32,2.97,171.56,1016.89,0,0,6.6,1015.900024,162,0.2,0.0,0
0.0,0.0,5.7,26.12,3.15,170.86,1016.81,0,0,6.4,1016.0,167,0.0,0.0,0
0.0,0.0,5.13,26.86,3.27,172.02,1016.7,0,0,6.0,1015.900024,147,1.1,0.0,0
0.0,0.0,4.5,27.68,3.4,176.65,1016.6,0,0,5.6,1015.900024,160,0.2,0.0,0
0.0,0.0,3.87,28.39,3.56,181.71,1016.49,0,0,5.3,1015.900024,175,0.1,0.0,0
0.0,0.0,3.32,28.81,3.71,185.5,1016.39,0,0,5.2,1016.0,175,1.6,0.0,0
0.0,0.0,2.82,29.05,3.84,188.0,1016.34,0,0,5.3,1016.0,170,1.6,0.0,0
0.0,0.0,2.35,29.28,3.95,190.48,1016.31,0,0,5.4,1016.0,175,0.3,0.0,0
0.0,0.0,1.92,29.59,4.09,194.06,1016.35,0,0,5.3,1015.799988,174,2.2,0.0,0
0.0,0.0,1.47,30.21,4.2,198.89,1016.39,0,0,5.0,1015.599976,176,0.4,0.0,0
0.0,0.0,1.06,31.13,4.25,204.57,1016.4,0,0,4.5,1015.799988,174,1.3,0.0,0
0.0,0.0,0.77,32.12,4.25,210.42,1016.43,0,0,4.0,1015.799988,177,1.5,0.0,0
0.0,0.0,0.65,32.92,4.23,215.69,1016.47,0,0,3.3,1015.700012,180,2.4,0.0,0
0.0,0.0,0.62,33.67,4.22,219.74,1016.5,0,0,2.9,1015.799988,182,2.3,0.0,0
0.0,0.0,0.62,34.37,4.21,222.51,1016.55,0,0,2.6,1015.900024,190,1.6,0.0,0
0.0,0.0,0.65,34.98,4.16,224.17,1016.59,0,0,2.7,1015.900024,173,1.4,0.0,0
0.0,0.0,0.64,35.62,4.07,224.94,1016.63,0,0,2.7,1015.799988,179,2.7,0.0,0
0.0,0.0,0.58,36.3,3.92,225.79,1016.61,0,0,2.6,1015.799988,175,2.3,0.0,0
0.0,0.0,0.47,37.06,3.72,227.81,1016.55,0,0,2.6,1015.700012,188,2.1,0.0,0
0.0,0.0,0.38,37.79,3.43,230.89,1016.57,0,0,2.1,1015.900024,176,2.1,0.0,0
0.0,0.0,0.32,38.49,3.12,234.07,1016.61,0,0,1.8,1015.799988,184,3.1,0.0,0
0.0,0.0,0.27,39.14,2.83,236.71,1016.63,0,0,1.6,1015.599976,186,2.9,0.0,0
0.0,0.0,0.23,39.76,2.61,237.97,1016.63,0,0,1.4,1015.900024,304,2.6,0.0,0
0.0,0.0,0.18,40.37,2.49,237.16,1016.62,0,0,0.8,1016.200012,350,0.5,0.0,0
0.0,0.0,0.09,41.06,2.47,235.38,1016.61,0,0,1.2,1016.200012,0,1.1,0.0,0
0.0,0.0,-0.05,41.93,2.52,235.15,1016.59,0,0,1.1,1016.0,113,0.0,0.0,0
0.0,0.0,-1.42,41.17,3.63,281.57,1015.49,0,0,0.9,1016.0,93,0.0,0.0,0
0.0,0.0,-1.46,40.93,3.73,279.0,1015.56,0,0,0.7,1015.700012,166,0.0,0.0,0
0.0,0.0,-1.38,40.37,3.75,278.54,1015.56,0,0,0.0,1015.799988,222,0.4,0.0,0
0.0,0.0,-1.24,39.75,3.7,279.27,1015.27,0,0,-0.3,1015.5,223,0.0,0.0,0
0.0,0.0,-1.09,39.18,3.57,281.44,1015.26,0,0,-1.9,1015.5,217,0.8,0.0,0
0.0,0.0,-0.95,38.7,3.35,281.35,1015.2,0,0,-2.0,1015.5,225,0.0,0.0,0
0.0,0.0,-0.73,37.97,3.03,284.01,1015.1,0,0,-1.4,1015.900024,56,1.0,0.0,0
0.0,0.0,-0.29,36.55,2.6,290.33,1015.12,0,0,-0.4,1015.799988,37,0.6,0.0,0
0.0,0.0,0.2,35.02,2.17,297.0,1015.16,0,0,-0.5,1015.700012,65,0.6,0.0,0
0.0,0.0,0.61,33.77,1.88,299.54,1015.1,0,0,-1.9,1015.599976,161,0.0,0.0,0
0.0,0.0,0.91,32.9,1.77,295.6,1015.18,0,0,-2.4,1015.5,273,0.0,0.0,0
0.0,0.0,1.09,32.42,1.84,290.95,1015.08,0,0,-2.9,1015.5,305,0.0,0.0,0
0.0,0.0,1.15,32.34,2.05,288.77,1015.15,0,0,-3.5,1015.299988,290,0.0,0.0,0
0.0,0.0,1.08,32.63,2.33,285.4,1015.15,0,0,-2.6,1015.200012,55,0.0,0.0,0
0.0,0.0,0.95,33.14,2.62,282.16,1014.91,0,0,-3.1,1015.099976,231,0.4,0.0,0
0.0,0.0,0.77,33.82,2.93,279.81,1015.02,0,0,-3.1,1015.099976,343,0.0,0.0,0
0.0,0.0,0.45,34.93,3.24,280.32,1015.22,0,0,-3.0,1015.0,295,0.0,0.0,0
0.0,0.0,0.1,36.15,3.49,279.13,1015.19,0,0,-3.6,1015.099976,328,0.0,0.0,0
0.0,0.0,-0.19,37.25,3.68,274.76,1015.18,0,0,-3.9,1015.099976,228,0.1,0.0,0
0.0,0.0,-0.44,38.23,3.83,270.69,1015.08,0,0,-3.5,1015.299988,194,0.0,0.0,0
0.0,0.0,-0.71,39.22,3.93,270.73,1015.01,0,0,-2.6,1015.200012,122,0.6,0.0,0
0.0,0.0,-1.0,40.26,3.93,273.41,1014.91,0,0,-2.0,1015.299988,149,0.7,0.0,0
0.0,0.0,-1.3,41.27,3.82,277.25,1014.8,0,0,-1.9,1015.299988,129,0.6,0.0,0
0.0,0.0,-1.64,42.44,3.61,282.2,1014.79,0,0,-1.9,1015.5,207,0.0,0.0,0
0.0,0.0,-1.92,43.44,3.33,287.4,1014.97,0,0,-2.9,1015.599976,287,0.0,0.0,0
0.0,0.0,-2.18,44.29,3.08,293.26,1015.14,0,0,-4.0,1015.700012,149,0.0,0.0,0
0.0,0.0,-2.4,44.94,2.9,298.82,1015.33,0,0,-2.5,1015.799988,143,0.0,0.0,0
0.0,0.0,-2.56,45.26,2.79,303.23,1015.55,0,0,-3.1,1015.900024,73,0.5,0.0,0
0.0,0.0,-2.62,45.19,2.72,305.44,1015.8,0,0,-2.4,1015.900024,169,0.4,0.0,0
0.0,0.0,-2.58,44.65,2.67,304.62,1016.13,0,0,-3.0,1016.0,186,0.3,0.0,0
0.0,0.0,-2.42,43.69,2.64,300.54,1016.36,1,0,-2.9,1016.0,194,0.0,0.0,0
13.95,6.86,-2.13,42.31,2.65,295.09,1016.49,12,8,-2.6,1016.400024,203,0.4,0.042188,0
40.2,25.91,-1.7,40.58,2.64,289.13,1016.59,38,25,-3.2,1016.599976,208,0.8,0.06679700000000001,0
85.2,63.25,-1.02,38.29,2.61,283.99,1016.67,79,49,-2.6,1016.599976,229,0.8,0.260156,0
116.42,90.65,-0.27,36.01,2.61,280.73,1016.69,124,74,-2.1,1016.599976,321,0.0,0.478125,0
163.16,132.88,0.53,33.92,2.55,279.28,1016.69,175,105,-1.0,1016.400024,356,0.0,0.713672,0
193.65,160.93,1.36,32.11,2.35,279.38,1016.73,216,130,-0.5,1016.200012,292,0.7,0.959766,0
237.66,201.88,2.31,30.36,2.06,282.13,1016.8,267,160,0.4,1016.099976,243,0.3,1.209375,0
265.57,228.06,3.29,28.9,1.74,288.87,1016.79,315,188,1.7,1015.900024,311,1.0,1.420312,0
304.84,265.14,4.35,27.58,1.55,302.34,1016.72,367,218,2.6,1015.900024,305,0.4,1.638281,0
329.11,288.15,5.29,25.29,1.63,315.42,1016.67,419,248,3.7,1015.5,299,0.7,1.863281,0
362.36,319.78,5.9,23.99,1.74,322.92,1016.7,450,265,4.6,1015.5,18,0.7,2.042578,0
382.28,338.78,6.47,23.06,1.75,329.47,1016.77,484,287,6.1,1015.400024,302,0.4,2.179688,0
408.63,363.97,6.9,21.72,1.73,331.17,1016.8,510,305,7.2,1015.299988,27,0.0,2.323828,0
423.73,378.44,7.22,20.81,1.61,331.61,1016.82,550,334,7.5,1015.200012,234,0.4,2.517187,0
442.56,396.48,7.53,20.4,1.38,336.45,1016.85,561,346,8.5,1015.0,250,0.0,2.608594,0
452.5,406.02,7.86,20.1,1.13,342.84,1016.89,555,345,10.8,1014.599976,167,0.2,2.612109,0
463.41,416.5,8.19,19.68,0.99,2.22,1016.93,554,349,10.7,1014.299988,146,0.9,2.633203,0
467.98,420.88,8.47,18.9,1.02,37.53,1016.96,580,371,11.1,1013.799988,112,0.6,2.745703,0
470.7,423.5,8.66,18.67,1.22,70.85,1017.03,587,399,11.0,1013.299988,87,0.8,2.738672,0
469.77,422.6,8.85,18.68,1.51,90.01,1017.06,561,418,11.3,1013.200012,77,1.4,2.742188,0
464.26,417.3,9.02,18.7,1.9,102.74,1016.86,580,377,11.4,1012.799988,70,3.2,2.714062,0
457.87,411.17,9.19,18.71,2.39,109.75,1016.52,577,369,11.5,1012.599976,97,3.1,2.647266,0
444.23,398.09,9.33,18.75,2.93,113.69,1016.22,561,353,11.6,1012.5,34,3.5,2.545312,0
432.48,386.81,9.42,18.55,3.39,116.69,1015.92,559,345,11.6,1012.299988,59,2.8,2.467969,0
410.98,366.21,9.45,18.3,3.68,120.45,1015.66,524,314,11.8,1012.099976,98,3.3,2.2605470000000003,0
394.14,350.12,9.46,18.22,3.86,123.91,1015.48,460,266,11.5,1012.0,72,3.4,1.972266,0
365.31,322.57,9.45,18.21,4.01,126.67,1015.38,402,224,11.1,1012.0,77,1.6,1.666406,0
343.8,302.09,9.44,18.22,4.13,128.36,1015.25,419,223,10.9,1012.0,100,2.4,1.666406,0
308.38,268.45,9.41,18.28,4.21,128.9,1015.1,369,191,10.6,1011.599976,74,2.8,1.420312,0
282.81,244.27,9.4,18.34,4.26,128.24,1014.93,333,167,10.6,1011.599976,81,1.6,1.265625,0
241.82,205.71,9.34,18.42,4.3,127.27,1014.81,286,141,10.6,1011.700012,104,1.6,1.058203,0
212.94,178.75,9.3,18.49,4.3,126.53,1014.74,225,109,10.4,1011.599976,106,1.4,0.812109,0
